word,n_ratings,n,prop_known,rating,rating_sd
suitcase,10,10,1,4.2,2.3475755815545347
suite,10,10,1,4.1,2.282785822435191
sulk,12,12,1,5.166666666666667,1.3371158468430429
sulky,13,13,1,4.846153846153846,1.6251232694862383
sullen,13,13,1,2.923076923076923,1.9774368283857793
sulphur,11,11,1,3.5454545454545454,2.2074254852038093
sultan,11,12,0.9166666666666666,3.3636363636363638,1.9632996344280855
sultry,12,12,1,4.25,1.9128750375000738
sum,10,10,1,3.7,1.2516655570345725
summarize,11,11,1,3.090909090909091,1.9211738835693897
summary,11,11,1,2.5454545454545454,1.2933395813657265
summer,10,10,1,4.4,1.837873166945363
summit,11,11,1,4.090909090909091,2.0714509627092528
summon,10,10,1,4.1,1.5238839267549948
summons,10,10,1,3.8,1.1352924243950935
sump,13,15,0.8666666666666667,4.6923076923076925,2.1750331562459526
sun,11,11,1,3.909090909090909,1.9211738835693897
sunbathe,10,10,1,4.2,1.9888578520235065
sunbeam,10,10,1,4,2.494438257849294
sunburn,10,11,0.9090909090909091,5.6,1.577621275493231
sundae,11,11,1,3.6363636363636362,1.6292775867068985
Sunday,10,10,1,3.7,2.359378449224852
sundial,11,11,1,3.272727272727273,1.8488325554743508
sundown,10,10,1,5,1.8856180831641267
sunflower,10,10,1,3.6,2.4129281427805145
sunk,10,10,1,5.3,1.1595018087284057
sunlight,11,11,1,5.545454545454546,1.694912172570388
sunny,10,10,1,5.3,1.4181364924121764
sunrise,11,11,1,4.818181818181818,2.227921983292136
sunroof,10,10,1,4.1,1.728840330651992
sunset,11,11,1,5.363636363636363,2.377928816122437
sunshine,10,10,1,4.7,2.057506581601462
sunspot,10,10,1,5.5,2.0138409955990952
sup,10,11,0.9090909090909091,4,2.581988897471611
super,9,9,1,4.333333333333333,2
superb,10,10,1,3.9,1.449137674618944
superficial,10,10,1,3.6,2.2211108331943574
superhuman,12,12,1,3.6666666666666665,1.6696942198734437
superior,11,11,1,4.181818181818182,1.8877596148970779
superiority,10,10,1,4.5,1.5811388300841898
superlative,12,13,0.9230769230769231,3.1666666666666665,1.5275252316519468
supermarket,11,11,1,3.272727272727273,1.954016841836789
supersede,11,12,0.9166666666666666,3,2.1447610589527217
superstar,11,11,1,4.181818181818182,2.2723636072680717
superstitious,11,11,1,3.4545454545454546,2.2074254852038093
supper,13,13,1,3.230769230769231,1.832750490103429
supplement,11,11,1,2.6363636363636362,1.5666989036012806
supply,10,10,1,3.2,2.043961295567452
support,10,10,1,3.6,1.8973665961010275
supportable,10,10,1,4.3,2.1628170930011112
supporter,10,10,1,4.4,2.0110804171997807
supportive,10,10,1,3.3,1.888562063228706
suppose,10,10,1,3.2,1.398411797560202
supposed,11,11,1,1.9090909090909092,0.8312094145936335
supposition,9,11,0.8181818181818181,2.2222222222222223,1.481365736219265
suppress,12,12,1,4,1.5954480704349312
suppression,11,11,1,3.5454545454545454,1.7529196424044293
supremacy,11,11,1,3.3636363636363638,1.6292775867068985
supreme,11,11,1,4.090909090909091,1.9211738835693897
sure,10,10,1,3.2,2.5298221281347035
surely,10,10,1,2.3,1.3374935098492586
surf,10,11,0.9090909090909091,4.6,2.0110804171997807
surface,10,10,1,3.1,1.8529256146249728
surge,11,11,1,5.545454545454546,1.694912172570388
surgeon,11,11,1,2.3636363636363638,1.8040358795061295
surgery,10,10,1,3.7,2.4517567397911058
surgical,11,11,1,3.1818181818181817,1.4709304414677002
surmise,11,12,0.9166666666666666,2.090909090909091,1.1361818036340359
surmount,11,12,0.9166666666666666,3.8181818181818183,2.1362669223756576
surname,11,11,1,4.090909090909091,1.6403990645294488
surpass,12,12,1,4,2.215646837627989
surpassing,10,10,1,3.5,1.0801234497346435
surplus,11,11,1,3.1818181818181817,1.662418829187267
surprise,10,10,1,5.1,2.330951164939612
surprising,15,15,1,4.266666666666667,2.051712409068047
surreal,12,12,1,3.8333333333333335,1.5859229221975182
surrealistic,10,10,1,2.8,2.043961295567452
surrender,10,10,1,4,0.9428090415820634
surround,10,10,1,4.5,1.5811388300841898
surrounding,10,10,1,3.6,1.429840705968481
surveillance,10,10,1,3.8,1.8737959096740262
survey,10,10,1,2.9,2.0789954839350235
survivable,10,10,1,3.6,2.2211108331943574
survival,10,10,1,3.5,1.8408935028645435
survive,10,10,1,2.6,1.2649110640673518
survivor,10,10,1,4.3,2.057506581601462
susceptibility,10,10,1,2.5,1.8408935028645435
susceptible,12,12,1,2.75,1.764549903980152
sushi,10,10,1,4.3,2.057506581601462
suspect,10,10,1,2.9,2.1317702607092643
suspend,10,10,1,4,1.3333333333333333
suspender,10,10,1,2.8,1.6865480854231356
suspense,10,10,1,3.9,1.449137674618944
suspicion,12,12,1,4,1.7580981459830651
suspicious,10,10,1,4,1.9436506316151
sustain,11,11,1,2.5454545454545454,1.0357254813546264
sustainability,10,10,1,3.3,1.8287822299126937
suture,10,10,1,3.5,2.0138409955990952
swab,10,10,1,5.6,0.8432740427115678
swaddle,10,10,1,4.2,1.398411797560202
swag,11,11,1,4.818181818181818,1.834021909257456
swagger,10,10,1,5.6,1.776388345929897
swallow,12,12,1,5.166666666666667,1.9462473604038075
swamp,10,10,1,4.2,1.6865480854231356
swan,10,10,1,2.9,2.0248456731316584
swank,9,10,0.9,4,2.29128784747792
swap,10,10,1,3,1.4142135623730951
swarm,10,10,1,4.9,1.9692073983655907
swash,10,11,0.9090909090909091,6.3,0.8232726023485646
swastika,10,10,1,4,2.5385910352879693
swat,10,10,1,5.4,1.837873166945363
swatch,12,13,0.9230769230769231,4.416666666666667,1.880924981991251
sway,12,12,1,5.833333333333333,1.4668044012461754
swayed,10,10,1,5.3,1.1595018087284057
swear,10,10,1,4.3,0.9486832980505138
sweat,10,10,1,4.4,1.6465452046971292
sweater,13,13,1,3.8461538461538463,2.230327100305911
sweatshirt,12,13,0.9230769230769231,4.25,2.0943647333651407
sweatshop,11,11,1,4.818181818181818,2.227921983292136
sweaty,11,11,1,4.818181818181818,2.1362669223756576
Swede,13,15,0.8666666666666667,3.3846153846153846,1.3867504905630728
sweep,10,10,1,6.2,1.8737959096740262
sweeper,10,10,1,4.9,1.66332999331662
sweet,10,10,1,5.3,1.5670212364724212
sweeten,10,10,1,4.7,1.5670212364724212
sweetheart,10,10,1,4.1,2.183269719175042
sweetie,12,12,1,5.166666666666667,1.80067327475704
swell,13,13,1,5.153846153846154,1.7246329970051526
swelter,10,10,1,4,2.1081851067789197
swept,13,13,1,5.384615384615385,1.6602440351979153
swerve,10,10,1,5.6,1.429840705968481
swift,10,10,1,5.3,1.636391694484477
swig,10,10,1,4.4,1.7126976771553504
swim,13,13,1,5.153846153846154,1.7722938923964167
swimming,10,10,1,4.9,1.449137674618944
swimmingly,11,11,1,4.636363636363637,1.433368568981982
swimsuit,10,10,1,4.2,1.9321835661585918
swindle,10,10,1,4.2,1.4757295747452437
swine,10,11,0.9090909090909091,3.7,1.888562063228706
swing,11,11,1,3.909090909090909,1.4459976109624424
swinger,10,10,1,4.4,2.3664319132398464
swinging,10,10,1,4.6,2.4129281427805145
swipe,13,13,1,4.846153846153846,1.9513309067639726
swirl,10,10,1,5.9,0.9944289260117533
swish,11,11,1,6.909090909090909,0.30151134457776363
switch,10,10,1,4,1.8856180831641267
switchblade,10,11,0.9090909090909091,5.6,1.505545305418162
switchboard,11,11,1,3.5454545454545454,1.7529196424044293
swivel,12,12,1,5.5,1.243163121016122
swollen,10,10,1,5.6,1.2649110640673518
swoon,10,10,1,5,1.632993161855452
swoop,10,10,1,5.9,1.66332999331662
swoosh,13,13,1,6.6923076923076925,0.8548504142651103
sword,9,9,1,2.7777777777777777,1.092906420717
swordfish,10,10,1,4.5,2.068278940998476
swore,10,10,1,4.7,1.1595018087284057
sworn,10,10,1,3,1.247219128924647
sycamore,11,11,1,3.1818181818181817,1.662418829187267
syllabic,11,12,0.9166666666666666,4.2727272727272725,1.2720777563426766
syllable,10,10,1,3.3,2.359378449224852
syllabus,11,11,1,2.272727272727273,1.4206272622267313
symbiotic,10,10,1,2.6,1.776388345929897
symbol,10,10,1,3.2,2.1499353995462798
symbolic,10,10,1,3.8,2.043961295567452
symbolism,10,10,1,3.6,2.1705094128132942
symbolize,10,10,1,2.6,1.2649110640673518
symmetrical,11,11,1,3.3636363636363638,2.157439559882375
sympathetic,11,11,1,2.8181818181818183,1.1677484162422844
sympathize,10,10,1,3.2,1.2292725943057183
sympathy,11,11,1,4.181818181818182,1.834021909257456
symphonic,14,15,0.9333333333333333,4.214285714285714,1.7619295117556788
symphony,10,10,1,5,1.8856180831641267
symptom,10,10,1,3.4,2.0110804171997807
synagogue,10,10,1,2.9,1.449137674618944
sync,10,10,1,3.9,1.8529256146249728
synchronize,12,12,1,3.5833333333333335,2.274696116900546
syndicate,17,17,1,2.764705882352941,1.640480560868746
syndrome,10,10,1,2.2,1.4757295747452437
synergy,11,11,1,3.272727272727273,2.2401298663653004
synonym,10,10,1,3.6,1.6465452046971292
synopsis,11,11,1,2.909090909090909,1.6403990645294488
synthesis,10,10,1,2.5,1.8408935028645435
synthesize,10,10,1,4,2.160246899469287
synthetic,10,10,1,3.7,1.888562063228706
syphilis,10,10,1,2.5,1.7159383568311668
syringe,10,10,1,3.4,1.8973665961010275
syrup,10,10,1,4.4,1.837873166945363
system,10,10,1,2.3,1.5670212364724212
systematic,11,11,1,3.3636363636363638,1.5666989036012806
systemic,10,10,1,2.9,1.728840330651992
tab,11,11,1,3.8181818181818183,2.0404990476930793
Tabasco,11,11,1,2.5454545454545454,1.572490786213793
table,10,10,1,4.2,1.6865480854231356
tablecloth,10,10,1,3.8,2.6997942308422114
tablespoon,11,11,1,2.6363636363636362,1.9632996344280855
tablet,9,9,1,4.888888888888889,2.1473497877875207
tabloid,10,11,0.9090909090909091,2.8,1.398411797560202
taboo,11,11,1,4.636363636363637,1.9632996344280855
tack,12,12,1,4.5,2.3159525823376357
tackle,10,10,1,5.8,1.398411797560202
tacky,11,11,1,5.454545454545454,1.0357254813546264
taco,12,12,1,3,1.954016841836789
tact,12,12,1,2.6666666666666665,1.8257418583505538
tactful,11,11,1,3.090909090909091,1.8140862964338524
tactic,10,10,1,2.7,1.1595018087284057
tactical,10,10,1,3.8,0.9189365834726815
tactics,10,10,1,3.8,1.7511900715418263
tactile,10,10,1,3.1,1.3703203194062976
tactless,10,10,1,2.9,1.449137674618944
tadpole,12,12,1,3.5,2.195035721390843
taffy,10,11,0.9090909090909091,4.4,1.8973665961010275
tag,10,10,1,4.1,2.0789954839350235
tail,13,13,1,3.6923076923076925,2.3939025107069902
tailgate,13,13,1,3.6153846153846154,2.433737233777904
tailor,10,10,1,2.5,0.97182531580755
taint,11,11,1,4.454545454545454,1.572490786213793
take,10,10,1,2.5,1.7795130420052185
taken,10,10,1,3.4,2.2211108331943574
takeover,10,10,1,3.6,1.8973665961010275
taking,10,10,1,3.2,2.2997584414213788
tale,10,10,1,3.3,1.70293863659264
talent,10,10,1,2.9,2.282785822435191
talented,10,10,1,2.8,1.3165611772087666
tales,10,10,1,2.9,1.7919573407620817
talk,10,10,1,4.5,1.509230856356236
talkative,10,10,1,3.7,1.766981104093143
tall,10,10,1,4.2,1.9888578520235065
tally,10,10,1,4.2,1.8737959096740262
talon,11,12,0.9166666666666666,3.5454545454545454,1.7529196424044293
tamale,10,10,1,2.9,1.5238839267549948
tambourine,11,12,0.9166666666666666,3.272727272727273,1.8488325554743508
tame,10,10,1,2.9,1.728840330651992
tamp,14,15,0.9333333333333333,4.142857142857143,2.348719548282322
tamper,10,10,1,2.4,1.429840705968481
tampon,10,10,1,3.5,1.8408935028645435
tan,10,11,0.9090909090909091,4.9,1.3703203194062976
tang,12,13,0.9230769230769231,5.25,1.6583123951777
tangent,10,10,1,2.7,1.1595018087284057
tangerine,10,10,1,3.8,2.2997584414213788
tangible,10,10,1,2.9,2.2335820757001272
tangle,11,11,1,4.818181818181818,2.1825756260978366
tango,10,11,0.9090909090909091,4.1,1.8529256146249728
tangy,10,11,0.9090909090909091,5.6,1.1737877907772674
tank,10,10,1,4.4,1.837873166945363
tanker,11,11,1,3.909090909090909,2.0714509627092528
tantalize,10,10,1,3.5,1.4337208778404378
tantalizing,10,11,0.9090909090909091,4.4,1.6465452046971292
tantrum,11,11,1,4.545454545454546,2.2522715805886446
tap,10,10,1,5.1,2.1317702607092643
tape,10,10,1,5.5,1.7159383568311668
taper,10,10,1,4.9,1.3703203194062976
tapestry,11,11,1,3.909090909090909,2.2115399817568506
tapeworm,10,10,1,4,2.0548046676563256
tapioca,10,11,0.9090909090909091,3.9,2.5582111805799856
tapping,10,10,1,5.4,1.8973665961010275
taps,11,11,1,5.545454545454546,1.7529196424044293
tar,17,17,1,3.8823529411764706,1.6912404079985373
tarantula,10,10,1,4.4,1.776388345929897
tardy,10,10,1,3.7,1.5670212364724212
target,12,12,1,4.5,2.3159525823376357
Tarmac,12,12,1,1.8333333333333333,1.2673044646258476
tarnish,10,10,1,4.2,1.4757295747452437
tarp,10,10,1,3.9,1.7919573407620817
tart,11,11,1,4.636363636363637,1.9116865471476894
tartar,15,17,0.8823529411764706,3.1333333333333333,1.9591057240729093
task,11,11,1,3,1.8973665961010275
tassel,10,10,1,4.3,2.2135943621178655
taste,12,13,0.9230769230769231,4.5,1.834021909257456
tasteful,10,10,1,4.1,0.8755950357709131
tasteless,16,16,1,3.625,2.0936411663256274
tasty,10,10,1,3.9,1.911950719959998
tattle,10,10,1,3.8,1.5491933384829668
tattler,10,10,1,3.6,1.8973665961010275
tattoo,10,10,1,3.9,1.9692073983655907
taught,10,10,1,2.8,2.2010098692292237
taunt,10,10,1,4.5,2.0138409955990952
tavern,10,10,1,3.7,2.110818693198342
tax,10,10,1,3.5,1.8408935028645435
taxable,10,10,1,2.8,1.8737959096740262
taxation,11,11,1,4.636363636363637,1.026910636104941
taxi,11,11,1,4.636363636363637,1.8586407545691703
taxing,13,13,1,4.153846153846154,1.9513309067639726
tea,10,10,1,5.1,1.911950719959998
teach,10,10,1,3.4,2.065591117977289
teachable,11,11,1,3.272727272727273,2.053821272209882
teacher,11,11,1,3.727272727272727,2.195035721390843
teaching,10,10,1,3,1.5634719199411433
teacup,10,10,1,2.6,1.8973665961010275
teal,11,11,1,2.090909090909091,1.3751033019046572
team,10,10,1,2.7,1.5670212364724212
teamwork,11,11,1,4,1.8973665961010275
teapot,12,12,1,4.083333333333333,2.314316444667973
tear,12,12,1,4.333333333333333,1.7232808737106582
teardrop,10,10,1,5,2.449489742783178
tearful,10,11,0.9090909090909091,4.2,1.8737959096740262
tearing,10,10,1,4.7,2.0027758514399734
tease,11,11,1,3.6363636363636362,2.157439559882375
teaser,10,10,1,4.3,1.4181364924121764
teaspoon,11,11,1,4.363636363636363,2.062654952856986
tech,13,13,1,3,1.4719601443879744
technical,10,10,1,3.7,1.888562063228706
technician,10,10,1,3.4,1.9550504398153574
technique,10,10,1,2.3,1.4181364924121764
technology,10,10,1,4.3,1.8287822299126937
teddy,10,10,1,3.1,1.449137674618944
tedious,10,10,1,3.9,1.5238839267549948
tee,11,11,1,4.545454545454546,2.0670576365276494
tee-hee,11,11,1,6,1.5491933384829668
teem,11,12,0.9166666666666666,3.3636363636363638,2.062654952856986
teen,10,10,1,3.1,1.8529256146249728
teenage,11,11,1,5.090909090909091,1.9211738835693897
teens,10,10,1,4.6,2.270584848790187
teepee,10,10,1,4.1,2.4244128727957577
teeter,10,10,1,4.8,1.8135294011647258
teeth,11,11,1,4.545454545454546,2.0670576365276494
teething,10,10,1,4.5,1.509230856356236
Teflon,10,10,1,2.2,1.6865480854231356
telecast,10,10,1,4.1,0.8755950357709131
telegram,11,11,1,3.909090909090909,2.3001976199685736
telegraph,10,10,1,3.3,1.888562063228706
telemarketing,10,10,1,5.1,1.5238839267549948
telephone,12,12,1,3.0833333333333335,1.9752253419585197
TelePrompTer,13,13,1,3.6923076923076925,2.1363760352762253
telescope,11,11,1,3.6363636363636362,1.689540012709215
telethon,11,12,0.9166666666666666,3.8181818181818183,2.400757456228422
televise,10,10,1,3.3,2.0027758514399734
television,10,10,1,3.8,2.0976176963403033
tell,11,11,1,2.909090909090909,1.9211738835693897
tellable,12,12,1,3.25,1.764549903980152
teller,10,10,1,3.8,1.5491933384829668
telling,12,12,1,5.166666666666667,1.6422453217986943
temp,10,10,1,2.7,1.1595018087284057
temper,10,10,1,3.7,1.636391694484477
temperamental,11,11,1,3.1818181818181817,1.9908883353006928
temperate,10,11,0.9090909090909091,3.7,1.70293863659264
temperature,13,13,1,3.6923076923076925,1.6525039276108335
tempered,10,10,1,4.2,2.2010098692292237
tempest,12,13,0.9230769230769231,3.6666666666666665,1.9694638556693238
template,13,13,1,3.3076923076923075,1.377474463442389
temple,11,11,1,3.8181818181818183,2.227921983292136
tempo,10,10,1,4,1.5634719199411433
temporary,10,10,1,2.7,1.8287822299126937
tempt,12,12,1,3.0833333333333335,1.5642792899510294
temptation,12,12,1,3.25,1.764549903980152
tempting,11,11,1,3.3636363636363638,2.2482316283126735
temptress,10,10,1,3.9,2.0248456731316584
ten,10,10,1,2.9,1.911950719959998
tenacious,11,11,1,4.090909090909091,2.4271195048676715
tenacity,10,10,1,3.9,2.1317702607092643
tenant,10,10,1,2.7,1.8287822299126937
tend,13,13,1,4.230769230769231,1.535895295576609
tendency,10,10,1,3.4,2.1705094128132942
tender,10,10,1,4.7,1.946506842754191
tenderloin,10,10,1,4,1.699673171197595
tennis,10,10,1,2.2,1.8737959096740262
tenor,12,13,0.9230769230769231,3.4166666666666665,1.9752253419585197
tense,10,10,1,3.5,1.6499158227686108
tension,13,13,1,4.615384615384615,1.8946618668626838
tent,10,10,1,3.1,2.1317702607092643
tentacle,10,10,1,4.2,1.8135294011647258
tentative,10,11,0.9090909090909091,2.2,1.398411797560202
tenth,12,12,1,4.25,2.179449471770337
tenuous,12,14,0.8571428571428572,2.5833333333333335,1.781640374554423
tenure,11,13,0.8461538461538461,2.909090909090909,2.0714509627092528
tepee,11,11,1,3.8181818181818183,2.2723636072680717
tequila,10,10,1,4.2,2.043961295567452
teriyaki,10,10,1,3.7,1.946506842754191
term,10,10,1,2.1,1.286683937707919
terminal,11,11,1,2.909090909090909,1.868397465987655
terminate,10,10,1,3.5,1.90029237516523
termination,10,10,1,4.5,1.90029237516523
terminology,11,11,1,3.090909090909091,1.9211738835693897
termite,10,10,1,2.6,1.3498971154211057
terrace,11,11,1,2.3636363636363638,1.5666989036012806
terrain,10,10,1,2.9,1.66332999331662
terrible,10,10,1,4.3,1.5670212364724212
terribly,10,10,1,2.9,1.3703203194062976
terrier,11,11,1,2.727272727272727,1.8488325554743508
terrific,10,10,1,3.1,1.1972189997378648
terrify,10,10,1,4.4,1.577621275493231
territorial,10,10,1,3.3,1.8287822299126937
territoriality,10,11,0.9090909090909091,3.6,2.270584848790187
territory,10,10,1,2.8,1.9888578520235065
terror,10,10,1,4.4,2.0110804171997807
terrorism,11,11,1,4.2727272727272725,2.3702704103502237
terrorist,10,10,1,4.6,1.776388345929897
terrorize,10,10,1,4.9,1.9692073983655907
test,10,10,1,3.2,1.4757295747452437
testament,10,11,0.9090909090909091,3.8,2.3944379994757297
tester,14,14,1,3.5714285714285716,2.10180456217566
testicle,11,11,1,3.4545454545454546,1.9679246105293955
testicular,13,13,1,3.6153846153846154,2.2560460078960247
testify,11,11,1,4.2727272727272725,1.9021518914592015
testimony,10,10,1,4.7,1.5670212364724212
testy,10,10,1,4.2,1.8135294011647258
tetanus,14,15,0.9333333333333333,2.857142857142857,2.14322341192107
tether,10,10,1,2.8,1.2292725943057183
tetrahedral,10,10,1,3.9,1.5238839267549948
text,11,11,1,4.818181818181818,1.9908883353006928
textbook,10,10,1,3.8,1.8135294011647258
textile,10,10,1,3,1.8856180831641267
texture,10,10,1,4.3,1.5670212364724212
than,10,10,1,1.5,0.7071067811865476
thank,10,10,1,3.6,1.6465452046971292
thankful,11,11,1,3.5454545454545454,1.5075567228888183
thankless,12,12,1,3.3333333333333335,1.7232808737106582
that,10,10,1,1.8,1.3165611772087666
thatch,14,15,0.9333333333333333,3.5,1.9903613896824017
thaw,10,10,1,3.9,2.2335820757001272
the,10,10,1,2.4,2.270584848790187
theater,11,11,1,3.090909090909091,2.0225995873897262
theatre,11,11,1,3.1818181818181817,1.8877596148970779
theatrical,11,11,1,4.2727272727272725,1.618079669911781
theft,10,10,1,4.2,1.4757295747452437
their,10,10,1,2.8,2.1499353995462798
them,10,10,1,1.9,2.0248456731316584
theme,10,10,1,4,1.3333333333333333
then,10,10,1,3.3,2.496664441476534
theological,10,10,1,3.1,1.8529256146249728
theologize,13,16,0.8125,3.4615384615384617,1.941450686788302
theoretical,10,10,1,3.7,1.946506842754191
theorist,10,10,1,3.4,2.1705094128132942
theorize,11,11,1,3.6363636363636362,2.1105794120443453
theory,10,10,1,2.8,1.3165611772087666
therapeutic,12,12,1,3.75,2.220769727328383
therapist,12,12,1,2.25,0.9653072991634227
therapy,10,10,1,3.5,1.90029237516523
there,10,10,1,2.9,1.5951314818673865
therefore,12,12,1,3.6666666666666665,2.309401076758503
thermal,11,11,1,3.5454545454545454,1.8090680674665818
thermometer,10,10,1,4.1,2.4244128727957577
thermos,13,14,0.9285714285714286,4.153846153846154,1.4632243987255136
thermostat,11,11,1,4,2.280350850198276
thesaurus,11,11,1,2.727272727272727,2.0045403009622476
these,10,10,1,3.1,1.7919573407620817
thesis,10,10,1,3.4,1.2649110640673518
they,11,11,1,2.3636363636363638,1.8586407545691703
thick,10,10,1,5.3,2.110818693198342
thicken,10,10,1,4.6,1.776388345929897
thicket,11,12,0.9166666666666666,5.454545454545454,1.1281521496355325
thickness,10,10,1,5.7,1.0593499054713802
thief,12,12,1,3.8333333333333335,1.9924098397912438
thieve,12,13,0.9230769230769231,4.5,1.6236882817719773
thigh,16,16,1,3.6875,1.8518009252256753
thimble,11,12,0.9166666666666666,3.5454545454545454,2.2522715805886446
thin,12,12,1,4.75,1.4847711791873706
thing,10,10,1,3,2.1081851067789197
think,11,11,1,3.3636363636363638,1.8586407545691703
thinker,10,10,1,3.7,2.0027758514399734
thinking,10,10,1,2.9,1.8529256146249728
thinner,10,10,1,4.5,1.5811388300841898
third,10,10,1,3.7,1.636391694484477
thirst,10,10,1,3.8,2.1499353995462798
thirsty,10,10,1,3.8,1.7511900715418263
thirteen,10,10,1,2.4,1.776388345929897
thirty,13,13,1,3.1538461538461537,1.9513309067639726
this,10,10,1,1.7,0.9486832980505138
thistle,11,12,0.9166666666666666,4.545454545454546,2.0670576365276494
thong,10,10,1,4.4,1.577621275493231
thorax,10,10,1,2.7,1.888562063228706
thorn,12,12,1,4.333333333333333,1.4354811251305468
thorny,12,12,1,5.083333333333333,1.729862492345632
thorough,10,10,1,3.2,2.0976176963403033
thoroughbred,10,10,1,4.1,2.183269719175042
thoroughly,11,11,1,3.090909090909091,1.8140862964338524
those,10,10,1,2.4,1.6465452046971292
though,9,9,1,2.5555555555555554,2.1278575558006176
thought,10,10,1,3.8,2.2010098692292237
thoughtful,10,10,1,2.8,1.4757295747452437
thoughtless,11,11,1,2.6363636363636362,2.013590190318143
thousand,10,10,1,3.5,2.273030282830976
thrash,10,10,1,5.7,1.888562063228706
thread,11,11,1,2.272727272727273,1.555050423035156
threaded,11,11,1,3.3636363636363638,1.8040358795061295
threat,11,11,1,3.3636363636363638,1.2060453783110545
threaten,10,10,1,4.1,2.0789954839350235
three,10,10,1,4.1,2.0248456731316584
threesome,11,11,1,4.545454545454546,2.5045413298101655
threshold,10,10,1,3.8,2.043961295567452
threw,10,10,1,4.5,1.509230856356236
thrift,10,10,1,4,1.4142135623730951
thriftless,11,11,1,2.727272727272727,1.7372915179041823
thrifty,10,10,1,4.1,2.183269719175042
thrill,11,11,1,4.2727272727272725,1.7372915179041823
thriller,10,10,1,5.3,1.4944341180973264
thrilling,10,10,1,4.5,2.068278940998476
thrive,10,10,1,4.4,1.8973665961010275
throat,10,10,1,3.7,2.0027758514399734
throb,11,11,1,6.090909090909091,0.8312094145936335
throne,11,11,1,3.5454545454545454,2.1616492020508953
throng,10,10,1,4.4,1.7126976771553504
throttle,11,12,0.9166666666666666,4.090909090909091,2.467976720090587
through,10,10,1,3.2,2.1499353995462798
throw,10,10,1,4,1.4142135623730951
throwback,10,10,1,3.4,2.1186998109427604
thrower,11,11,1,3.6363636363636362,1.8040358795061295
thrown,11,11,1,3.8181818181818183,2.0404990476930793
thrum,10,11,0.9090909090909091,4.6,2.4585451886114367
thrust,10,10,1,5,2.211083193570267
thruster,16,16,1,4.6875,1.6620770138594663
thud,10,10,1,6.3,1.0593499054713802
thug,12,12,1,4.666666666666667,1.6696942198734437
thumb,10,10,1,4.8,1.8737959096740262
thumbnail,11,11,1,3.1818181818181817,2.088931871468374
thump,10,10,1,4.8,2.3475755815545347
thumping,10,10,1,4.6,1.429840705968481
thunder,10,10,1,4.8,2.2997584414213788
thunderbolt,10,10,1,5.2,1.0327955589886444
thunderous,10,10,1,5,1.9436506316151
thunderstorm,14,14,1,5.142857142857143,1.9158104473902606
thunderstruck,10,10,1,4.5,1.7795130420052185
thunk,10,10,1,6.6,0.8432740427115678
Thursday,10,10,1,2.7,2.496664441476534
thus,10,10,1,2.3,1.3374935098492586
thwack,10,11,0.9090909090909091,5,2.309401076758503
thyme,11,11,1,2.4545454545454546,1.2933395813657265
thyroid,10,11,0.9090909090909091,2.2,1.8737959096740262
tiara,10,10,1,3.7,2.4517567397911058
tibia,11,11,1,2,1.1832159566199232
tic,14,17,0.8235294117647058,5.428571428571429,1.696797241605749
tick,11,11,1,5.545454545454546,1.694912172570388
tick-tack-toe,10,10,1,5.5,2.0138409955990952
ticked,10,10,1,5,1.699673171197595
ticker,13,15,0.8666666666666667,4.6923076923076925,1.7504578155735615
ticket,11,11,1,2.8181818181818183,1.4709304414677002
tickle,10,10,1,5.4,1.837873166945363
ticklish,10,10,1,4.7,1.3374935098492586
tidal,11,11,1,3.6363636363636362,1.433368568981982
tide,10,10,1,3,1.9436506316151
tidings,10,11,0.9090909090909091,3.3,1.4944341180973264
tidy,11,11,1,4,1.7888543819998317
tie,10,10,1,4,1.632993161855452
tier,11,11,1,2.3636363636363638,1.8040358795061295
tiff,10,11,0.9090909090909091,4.5,2.173067468400883
tiger,10,10,1,4,1.247219128924647
tight,10,10,1,5.4,1.2649110640673518
tighten,13,13,1,4.076923076923077,1.7059473644448735
tightrope,12,14,0.8571428571428572,4.833333333333333,1.5859229221975182
tights,11,11,1,4.363636363636363,2.062654952856986
tile,11,11,1,3.1818181818181817,1.8877596148970779
tiled,10,10,1,3.5,0.97182531580755
tilt,10,10,1,4.7,2.4517567397911058
timber,11,11,1,4.363636363636363,2.377928816122437
time,10,10,1,2.9,2.0789954839350235
timeless,11,11,1,4.818181818181818,2.088931871468374
timely,10,10,1,4.3,1.5670212364724212
timepiece,11,11,1,4.2727272727272725,1.954016841836789
timer,10,10,1,4.6,1.837873166945363
times,13,13,1,2.3846153846153846,2.063106942552968
timetable,11,11,1,3.727272727272727,2.412090756622109
timid,10,10,1,5.1,0.8755950357709131
timing,13,13,1,3.3846153846153846,1.7577666482623882
timpani,10,11,0.9090909090909091,3.9,2.5582111805799856
tin,10,10,1,4.6,1.9550504398153574
tingle,10,10,1,6,1.247219128924647
tingly,10,10,1,5.3,1.888562063228706
tink,10,10,1,4.7,2.2135943621178655
tinker,10,10,1,5.4,1.2649110640673518
tinkle,10,10,1,5.5,1.2692955176439846
tinsel,11,11,1,3.1818181818181817,2.3159525823376357
tint,10,10,1,3.1,1.7919573407620817
tiny,10,10,1,5.1,1.9692073983655907
tip,17,17,1,4.705882352941177,1.6868871436151613
tipper,14,16,0.875,4.071428571428571,1.7304639535412156
tipster,10,10,1,4.9,1.7919573407620817
