2-grams,Frequency,Sentence,Document ID,Document
Sewanee Tennessee ,1,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Tennessee Pensacola ,1,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Pensacola Florida ,1,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Florida Merrimack ,1,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Merrimack New ,1,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
New Hampshire ,1,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Hampshire Thomasville ,1,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Thomasville Georgia ,1,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Georgia Jackson ,1,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Tennessee was ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
was memorable ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
memorable for ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
for the ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
the number ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
number of ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
of book ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
book copies ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
copies Professor ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Dumbass signed ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
signed then ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
then San ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas Troy ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Troy Alabama ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Alabama Cleveland ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Georgia Barbourville ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Barbourville Kentucky ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Virginia Daphne ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Daphne Alabama ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Alabama Mexico ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Mexico City ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
City Mexico ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Mexico Albuquerque ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Albuquerque New ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
New Mexico ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Mexico United ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
United States ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
States Dallas ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas New ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Louisiana Houston ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas Belton ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Belton Texas ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas Montevallo ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Montevallo Alabama ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Alabama Florence ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Florence Alabama ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Alabama Dahlonega ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Dahlonega Georgia ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas Pikeville ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Pikeville Kentucky ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Virginia Minneapolis ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Minneapolis Minnesota ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Minnesota Livingston ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Livingston Alabama ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Alabama Valdosta ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Valdosta Georgia ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Georgia Petersburg ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Petersburg Virginia ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Virginia Roanoke ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Virginia Richmond ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Virginia Lexington ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Lexington Virginia ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Virginia Plainview ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Plainview Texas ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas Canyon ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Canyon Texas ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas Cullowhee ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Cullowhee North ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Carolina Wingate ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Wingate North ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Carolina WinstonSalem ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Carolina Rock ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Rock Hill ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Hill South ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Carolina New ,1,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
All schools ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
schools reported ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
that the ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
the events ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
events were ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
were very ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
very well ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
well received ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
received by ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
by students ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
students and ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
and faculty ,1,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Dumbass had ,1,14,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
had never ,1,14,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
never felt ,1,14,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
felt so ,1,14,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
so good ,1,14,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
good in ,1,14,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
in his ,1,14,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Unfortunately on ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
on his ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
his very ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
very last ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
last talk ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
talk at ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
at Truett ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Truett McConnell ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
McConnell University ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
University in ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Georgia it ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
it is ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
is reported ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
that Professor ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Dumbass collapsed ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
collapsed at ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
at the ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
the lectern ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
lectern from ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
from sheer ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
sheer exhaustion ,1,15,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Immediate assistance ,1,16,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
assistance by ,1,16,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
by paramedics ,1,16,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
paramedics could ,1,16,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
could not ,1,16,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
not save ,1,16,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
save his ,1,16,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
He will ,1,17,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
will be ,1,17,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
be missed ,1,17,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
missed by ,1,17,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
by two ,1,17,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
two young ,1,17,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
young daughters ,1,17,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
It is ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
is rumored ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
rumored that ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
that neither ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
neither his ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
his wife ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
wife nor ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
nor his ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
his students ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
students will ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
will miss ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
miss him ,1,18,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
He seems ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
seems to ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
to have ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
have been ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
been a ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
a very ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
very boring ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
boring man ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
man who ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
who only ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
only came ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
came alive ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
alive in ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
the final ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
final days ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
days of ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
life in ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
the grand ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
tour of ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
his magnum ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
magnum and ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
and only ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
only opus ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
opus The ,1,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
The Best ,2,1,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Best Dumb ,2,1,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Dumb Book ,2,1,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Book EVER ,2,1,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
across the ,2,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
the American ,2,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
American South ,2,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Florida Montgomery ,2,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Huntsville Alabama ,2,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas Houston ,2,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Carolina Nashville ,2,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Carolina Rome ,2,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Rome Georgia ,2,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Greenville South ,2,3,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Fort Worth ,2,3,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Worth Texas ,2,3,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Shreveport Louisiana ,2,3,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
but on ,2,4,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
on he ,2,4,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
went to ,2,4,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Orangeburg South ,2,4,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Carolina Columbia ,2,4,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Columbia South ,2,4,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
in Cleveland ,2,5,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Arlington Virginia ,2,5,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Richmond Kentucky ,2,5,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Boca Raton ,2,5,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Raton Florida ,2,5,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Fayetteville North ,2,5,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Florida Lakeland ,2,5,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Carolina Boiling ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Boiling Springs ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Greensboro North ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Abilene Texas ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Florida Roanoke ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Charlotte North ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Carolina Knoxville ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Knoxville Tennessee ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas Cleveland ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Cleveland Tennessee ,2,6,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Marietta Georgia ,2,7,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Lynchburg Virginia ,2,7,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Raleigh North ,2,7,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Jackson Mississippi ,2,8,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Louisiana New ,2,8,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Alabama San ,2,8,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
When he ,2,9,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
he arrived ,2,9,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
WinstonSalem North ,2,9,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
back and ,2,9,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
and forth ,2,9,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
forth across ,2,9,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Texas Louisville ,2,10,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
grand tour ,2,11,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Cleveland Georgia ,2,12,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
reported that ,2,13,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
in the ,2,19,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Montgomery Alabama ,3,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Savannah Georgia ,3,2,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Beach Florida ,3,3,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Charleston South ,3,3,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
he went ,3,4,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
Georgia Dallas ,3,4,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
continued on ,3,5,4,"=hyperlink(""C:\Program Files (x86)\NLP\lib\sampleData\Professor Dumbass.txt"")"
